COD_MUN_IBGE,NOME_CANDIDATO,QTDE_VOTOS
2932309,DILMA VANA ROUSSEFF,5107
2932408,DILMA VANA ROUSSEFF,5179
2932457,DILMA VANA ROUSSEFF,3167
2932507,DILMA VANA ROUSSEFF,6953
2932606,DILMA VANA ROUSSEFF,6256
2932705,DILMA VANA ROUSSEFF,7486
2932804,DILMA VANA ROUSSEFF,6620
2932903,DILMA VANA ROUSSEFF,23310
2933000,DILMA VANA ROUSSEFF,7666
2933059,DILMA VANA ROUSSEFF,5017
2933109,DILMA VANA ROUSSEFF,3050
2933158,DILMA VANA ROUSSEFF,3607
2933174,DILMA VANA ROUSSEFF,3686
2933208,DILMA VANA ROUSSEFF,15622
2933257,DILMA VANA ROUSSEFF,2793
2933307,DILMA VANA ROUSSEFF,65195
2933406,DILMA VANA ROUSSEFF,3202
2933455,DILMA VANA ROUSSEFF,4609
2933505,DILMA VANA ROUSSEFF,6291
2933604,DILMA VANA ROUSSEFF,17336
2300101,DILMA VANA ROUSSEFF,3831
2300150,DILMA VANA ROUSSEFF,5799
2300200,DILMA VANA ROUSSEFF,20817
2300309,DILMA VANA ROUSSEFF,20465
2300408,DILMA VANA ROUSSEFF,6352
2300507,DILMA VANA ROUSSEFF,4765
2300606,DILMA VANA ROUSSEFF,3083
2300705,DILMA VANA ROUSSEFF,7485
2300754,DILMA VANA ROUSSEFF,14684
2300804,DILMA VANA ROUSSEFF,3164
2300903,DILMA VANA ROUSSEFF,6597
2301000,DILMA VANA ROUSSEFF,26102
2301109,DILMA VANA ROUSSEFF,29710
2301208,DILMA VANA ROUSSEFF,12149
2301257,DILMA VANA ROUSSEFF,4764
2301307,DILMA VANA ROUSSEFF,9329
2301406,DILMA VANA ROUSSEFF,5609
2301505,DILMA VANA ROUSSEFF,3320
2301604,DILMA VANA ROUSSEFF,9943
2301703,DILMA VANA ROUSSEFF,10335
2301802,DILMA VANA ROUSSEFF,3149
2301851,DILMA VANA ROUSSEFF,7311
2301901,DILMA VANA ROUSSEFF,18810
2301950,DILMA VANA ROUSSEFF,9177
2302008,DILMA VANA ROUSSEFF,9923
2302057,DILMA VANA ROUSSEFF,6549
2302107,DILMA VANA ROUSSEFF,14242
2302206,DILMA VANA ROUSSEFF,21484
2302305,DILMA VANA ROUSSEFF,10883
2302404,DILMA VANA ROUSSEFF,21904
2302503,DILMA VANA ROUSSEFF,19482
2302602,DILMA VANA ROUSSEFF,25278
2302701,DILMA VANA ROUSSEFF,10125
2302800,DILMA VANA ROUSSEFF,30479
2302909,DILMA VANA ROUSSEFF,8563
2303006,DILMA VANA ROUSSEFF,7929
2303105,DILMA VANA ROUSSEFF,7692
2303204,DILMA VANA ROUSSEFF,9987
2303303,DILMA VANA ROUSSEFF,8516
2303402,DILMA VANA ROUSSEFF,6360
2303501,DILMA VANA ROUSSEFF,26920
2303600,DILMA VANA ROUSSEFF,4637
2303659,DILMA VANA ROUSSEFF,4582
2303709,DILMA VANA ROUSSEFF,114906
2303808,DILMA VANA ROUSSEFF,11282
2303907,DILMA VANA ROUSSEFF,5896
2303931,DILMA VANA ROUSSEFF,6219
2303956,DILMA VANA ROUSSEFF,9640
2304004,DILMA VANA ROUSSEFF,8767
2304103,DILMA VANA ROUSSEFF,28313
2304202,DILMA VANA ROUSSEFF,47870
2304236,DILMA VANA ROUSSEFF,6918
2304251,DILMA VANA ROUSSEFF,9042
2304269,DILMA VANA ROUSSEFF,3559
2304277,DILMA VANA ROUSSEFF,2633
2304285,DILMA VANA ROUSSEFF,16734
2304301,DILMA VANA ROUSSEFF,9106
2304350,DILMA VANA ROUSSEFF,9954
2304400,DILMA VANA ROUSSEFF,846073
2304459,DILMA VANA ROUSSEFF,7267
2304509,DILMA VANA ROUSSEFF,5263
2304608,DILMA VANA ROUSSEFF,3140
2304657,DILMA VANA ROUSSEFF,6200
2304707,DILMA VANA ROUSSEFF,21916
2304806,DILMA VANA ROUSSEFF,2128
2304905,DILMA VANA ROUSSEFF,4511
2304954,DILMA VANA ROUSSEFF,10291
2305001,DILMA VANA ROUSSEFF,13877
2305100,DILMA VANA ROUSSEFF,3050
2305209,DILMA VANA ROUSSEFF,8390
2305233,DILMA VANA ROUSSEFF,24896
2305266,DILMA VANA ROUSSEFF,5947
2305308,DILMA VANA ROUSSEFF,8540
2305332,DILMA VANA ROUSSEFF,6123
2305357,DILMA VANA ROUSSEFF,6614
2305407,DILMA VANA ROUSSEFF,26905
2305506,DILMA VANA ROUSSEFF,40832
2305605,DILMA VANA ROUSSEFF,9851
2305654,DILMA VANA ROUSSEFF,4872
2305704,DILMA VANA ROUSSEFF,5382
2305803,DILMA VANA ROUSSEFF,16128
2305902,DILMA VANA ROUSSEFF,16487
2306009,DILMA VANA ROUSSEFF,6555
2306108,DILMA VANA ROUSSEFF,10001
2306207,DILMA VANA ROUSSEFF,3342
2306256,DILMA VANA ROUSSEFF,15679
2306306,DILMA VANA ROUSSEFF,21694
2306405,DILMA VANA ROUSSEFF,48276
2306504,DILMA VANA ROUSSEFF,8703
2306553,DILMA VANA ROUSSEFF,12988
2306603,DILMA VANA ROUSSEFF,8674
2306702,DILMA VANA ROUSSEFF,8539
2306801,DILMA VANA ROUSSEFF,5016
2306900,DILMA VANA ROUSSEFF,15530
2307007,DILMA VANA ROUSSEFF,14067
2307106,DILMA VANA ROUSSEFF,9870
2307205,DILMA VANA ROUSSEFF,4146
2307254,DILMA VANA ROUSSEFF,5987
2307304,DILMA VANA ROUSSEFF,76051
2307403,DILMA VANA ROUSSEFF,8784
2307502,DILMA VANA ROUSSEFF,12281
2307601,DILMA VANA ROUSSEFF,26693
2307635,DILMA VANA ROUSSEFF,7721
2307650,DILMA VANA ROUSSEFF,85440
2307700,DILMA VANA ROUSSEFF,43911
2307809,DILMA VANA ROUSSEFF,10219
2307908,DILMA VANA ROUSSEFF,4734
2308005,DILMA VANA ROUSSEFF,11860
2308104,DILMA VANA ROUSSEFF,16908
2308203,DILMA VANA ROUSSEFF,6132
2308302,DILMA VANA ROUSSEFF,13590
2308351,DILMA VANA ROUSSEFF,6633
2308377,DILMA VANA ROUSSEFF,6040
2308401,DILMA VANA ROUSSEFF,14851
2308500,DILMA VANA ROUSSEFF,16946
2308609,DILMA VANA ROUSSEFF,7459
2308708,DILMA VANA ROUSSEFF,32785
2308807,DILMA VANA ROUSSEFF,3695
2308906,DILMA VANA ROUSSEFF,6194
2309003,DILMA VANA ROUSSEFF,5793
2309102,DILMA VANA ROUSSEFF,4694
2309201,DILMA VANA ROUSSEFF,5904
2309300,DILMA VANA ROUSSEFF,12917
2309409,DILMA VANA ROUSSEFF,9631
2309458,DILMA VANA ROUSSEFF,11989
2309508,DILMA VANA ROUSSEFF,10016
2309607,DILMA VANA ROUSSEFF,26061
2309706,DILMA VANA ROUSSEFF,23490
2309805,DILMA VANA ROUSSEFF,5657
2309904,DILMA VANA ROUSSEFF,3291
2310001,DILMA VANA ROUSSEFF,4071
2310100,DILMA VANA ROUSSEFF,4774
2310209,DILMA VANA ROUSSEFF,13537
2310258,DILMA VANA ROUSSEFF,12914
2310308,DILMA VANA ROUSSEFF,12179
2310407,DILMA VANA ROUSSEFF,5087
2310506,DILMA VANA ROUSSEFF,19541
2310605,DILMA VANA ROUSSEFF,4014
2310704,DILMA VANA ROUSSEFF,17900
2310803,DILMA VANA ROUSSEFF,6360
2310852,DILMA VANA ROUSSEFF,10111
2310902,DILMA VANA ROUSSEFF,6594
2310951,DILMA VANA ROUSSEFF,3922
2311009,DILMA VANA ROUSSEFF,4528
2311108,DILMA VANA ROUSSEFF,8366
2311207,DILMA VANA ROUSSEFF,4177
2311231,DILMA VANA ROUSSEFF,3411
2311264,DILMA VANA ROUSSEFF,7949
2311306,DILMA VANA ROUSSEFF,23036
2311355,DILMA VANA ROUSSEFF,8202
2311405,DILMA VANA ROUSSEFF,28666
2311504,DILMA VANA ROUSSEFF,8897
2311603,DILMA VANA ROUSSEFF,12935
2311702,DILMA VANA ROUSSEFF,8354
2311801,DILMA VANA ROUSSEFF,28334
2311900,DILMA VANA ROUSSEFF,6611
2311959,DILMA VANA ROUSSEFF,6770
2312007,DILMA VANA ROUSSEFF,14310
2312106,DILMA VANA ROUSSEFF,6808
2312205,DILMA VANA ROUSSEFF,16979
2312304,DILMA VANA ROUSSEFF,19350
2312403,DILMA VANA ROUSSEFF,18160
2312502,DILMA VANA ROUSSEFF,4928
2312601,DILMA VANA ROUSSEFF,6598
2312700,DILMA VANA ROUSSEFF,10245
2312809,DILMA VANA ROUSSEFF,3062
2312908,DILMA VANA ROUSSEFF,78402
2313005,DILMA VANA ROUSSEFF,7730
2313104,DILMA VANA ROUSSEFF,15024
2313203,DILMA VANA ROUSSEFF,10044
2313252,DILMA VANA ROUSSEFF,3944
2313302,DILMA VANA ROUSSEFF,21098
2313351,DILMA VANA ROUSSEFF,7661
2313401,DILMA VANA ROUSSEFF,23722
2313500,DILMA VANA ROUSSEFF,19522
2313559,DILMA VANA ROUSSEFF,7636
2313609,DILMA VANA ROUSSEFF,12254
2313708,DILMA VANA ROUSSEFF,3298
2313757,DILMA VANA ROUSSEFF,7907
2313807,DILMA VANA ROUSSEFF,9377
2313906,DILMA VANA ROUSSEFF,5179
2313955,DILMA VANA ROUSSEFF,7604
2314003,DILMA VANA ROUSSEFF,16679
2314102,DILMA VANA ROUSSEFF,14565
5300108,DILMA VANA ROUSSEFF,708674
3200102,DILMA VANA ROUSSEFF,7226
3200136,DILMA VANA ROUSSEFF,4161
3200169,DILMA VANA ROUSSEFF,4171
3200201,DILMA VANA ROUSSEFF,7334
3200300,DILMA VANA ROUSSEFF,3315
3200359,DILMA VANA ROUSSEFF,2429
3200409,DILMA VANA ROUSSEFF,6567
3200508,DILMA VANA ROUSSEFF,2261
3200607,DILMA VANA ROUSSEFF,22590
3200706,DILMA VANA ROUSSEFF,3398
3200805,DILMA VANA ROUSSEFF,7133
3200904,DILMA VANA ROUSSEFF,11890
3201001,DILMA VANA ROUSSEFF,4535
3201100,DILMA VANA ROUSSEFF,2996
3201159,DILMA VANA ROUSSEFF,3127
3201209,DILMA VANA ROUSSEFF,38398
3201308,DILMA VANA ROUSSEFF,106110
3201407,DILMA VANA ROUSSEFF,6844
3201506,DILMA VANA ROUSSEFF,21369
3201605,DILMA VANA ROUSSEFF,8842
3201704,DILMA VANA ROUSSEFF,1812
3201803,DILMA VANA ROUSSEFF,1002
3201902,DILMA VANA ROUSSEFF,7308
3202009,DILMA VANA ROUSSEFF,2229
3202108,DILMA VANA ROUSSEFF,6785
3202207,DILMA VANA ROUSSEFF,5501
3202256,DILMA VANA ROUSSEFF,3853
3202306,DILMA VANA ROUSSEFF,5884
3202405,DILMA VANA ROUSSEFF,22532
3202454,DILMA VANA ROUSSEFF,4806
3202504,DILMA VANA ROUSSEFF,3070
3202553,DILMA VANA ROUSSEFF,1743
3202603,DILMA VANA ROUSSEFF,4007
3202652,DILMA VANA ROUSSEFF,2396
3202702,DILMA VANA ROUSSEFF,4719
3202801,DILMA VANA ROUSSEFF,8657
3202900,DILMA VANA ROUSSEFF,3230
3203007,DILMA VANA ROUSSEFF,5071
3203056,DILMA VANA ROUSSEFF,9024
3203106,DILMA VANA ROUSSEFF,3138
3203130,DILMA VANA ROUSSEFF,4445
3203163,DILMA VANA ROUSSEFF,2885
3203205,DILMA VANA ROUSSEFF,30792
3203304,DILMA VANA ROUSSEFF,3375
3203320,DILMA VANA ROUSSEFF,7703
3203346,DILMA VANA ROUSSEFF,3863
3203353,DILMA VANA ROUSSEFF,3665
3203403,DILMA VANA ROUSSEFF,7795
3203502,DILMA VANA ROUSSEFF,4612
3203601,DILMA VANA ROUSSEFF,2038
3203700,DILMA VANA ROUSSEFF,5174
3203809,DILMA VANA ROUSSEFF,3025
3203908,DILMA VANA ROUSSEFF,13219
3204005,DILMA VANA ROUSSEFF,5973
3204054,DILMA VANA ROUSSEFF,7349
3204104,DILMA VANA ROUSSEFF,6847
3204203,DILMA VANA ROUSSEFF,3556
3204252,DILMA VANA ROUSSEFF,2507
3204302,DILMA VANA ROUSSEFF,3426
3204351,DILMA VANA ROUSSEFF,6040
3204401,DILMA VANA ROUSSEFF,3139
3204500,DILMA VANA ROUSSEFF,4140
3204559,DILMA VANA ROUSSEFF,8881
3204609,DILMA VANA ROUSSEFF,4458
3204658,DILMA VANA ROUSSEFF,3112
3204708,DILMA VANA ROUSSEFF,8552
3204807,DILMA VANA ROUSSEFF,3756
3204906,DILMA VANA ROUSSEFF,33232
3204955,DILMA VANA ROUSSEFF,3657
3205002,DILMA VANA ROUSSEFF,118657
3205010,DILMA VANA ROUSSEFF,6931
3205036,DILMA VANA ROUSSEFF,3828
3205069,DILMA VANA ROUSSEFF,2980
3205101,DILMA VANA ROUSSEFF,17674
3205150,DILMA VANA ROUSSEFF,3417
3205176,DILMA VANA ROUSSEFF,6197
3205200,DILMA VANA ROUSSEFF,99455
3205309,DILMA VANA ROUSSEFF,82228
5200050,DILMA VANA ROUSSEFF,2043
5200100,DILMA VANA ROUSSEFF,2697
5200134,DILMA VANA ROUSSEFF,5084
5200159,DILMA VANA ROUSSEFF,1004
5200175,DILMA VANA ROUSSEFF,1194
5200209,DILMA VANA ROUSSEFF,743
5200258,DILMA VANA ROUSSEFF,28100
5200308,DILMA VANA ROUSSEFF,3869
5200506,DILMA VANA ROUSSEFF,817
5200555,DILMA VANA ROUSSEFF,1230
5200605,DILMA VANA ROUSSEFF,1460
5200803,DILMA VANA ROUSSEFF,1631
5200829,DILMA VANA ROUSSEFF,1208
5200852,DILMA VANA ROUSSEFF,1773
5200902,DILMA VANA ROUSSEFF,1381
5201108,DILMA VANA ROUSSEFF,68316
5201207,DILMA VANA ROUSSEFF,373
5201306,DILMA VANA ROUSSEFF,6231
5201405,DILMA VANA ROUSSEFF,101877
5201454,DILMA VANA ROUSSEFF,1016
5201504,DILMA VANA ROUSSEFF,770
5201603,DILMA VANA ROUSSEFF,1414
5201702,DILMA VANA ROUSSEFF,5253
5201801,DILMA VANA ROUSSEFF,2722
5202155,DILMA VANA ROUSSEFF,1941
5202353,DILMA VANA ROUSSEFF,1365
5202502,DILMA VANA ROUSSEFF,1807
5202601,DILMA VANA ROUSSEFF,1532
5202809,DILMA VANA ROUSSEFF,864
5203104,DILMA VANA ROUSSEFF,1175
5203203,DILMA VANA ROUSSEFF,2810
5203302,DILMA VANA ROUSSEFF,5420
5203401,DILMA VANA ROUSSEFF,2882
5203500,DILMA VANA ROUSSEFF,5201
5203559,DILMA VANA ROUSSEFF,2263
5203575,DILMA VANA ROUSSEFF,1086
5203609,DILMA VANA ROUSSEFF,1046
5203807,DILMA VANA ROUSSEFF,1544
5203906,DILMA VANA ROUSSEFF,2197
5203939,DILMA VANA ROUSSEFF,1081
5203962,DILMA VANA ROUSSEFF,652
5204003,DILMA VANA ROUSSEFF,2335
5204102,DILMA VANA ROUSSEFF,2247
5204201,DILMA VANA ROUSSEFF,420
5204250,DILMA VANA ROUSSEFF,2742
5204300,DILMA VANA ROUSSEFF,3010
5204409,DILMA VANA ROUSSEFF,4493
5204508,DILMA VANA ROUSSEFF,15552
5204557,DILMA VANA ROUSSEFF,1031
5204607,DILMA VANA ROUSSEFF,1080
5204656,DILMA VANA ROUSSEFF,1483
5204706,DILMA VANA ROUSSEFF,3130
5204805,DILMA VANA ROUSSEFF,1693
5204854,DILMA VANA ROUSSEFF,1719
5204904,DILMA VANA ROUSSEFF,5590
5204953,DILMA VANA ROUSSEFF,2071
5205000,DILMA VANA ROUSSEFF,2213
5205059,DILMA VANA ROUSSEFF,1272
5205109,DILMA VANA ROUSSEFF,22760
5205208,DILMA VANA ROUSSEFF,1495
5205307,DILMA VANA ROUSSEFF,2789
5205406,DILMA VANA ROUSSEFF,5064
5205455,DILMA VANA ROUSSEFF,2777
5205471,DILMA VANA ROUSSEFF,1707
5205497,DILMA VANA ROUSSEFF,14026
5205513,DILMA VANA ROUSSEFF,4308
5205521,DILMA VANA ROUSSEFF,1372
5205703,DILMA VANA ROUSSEFF,883
5205802,DILMA VANA ROUSSEFF,1712
5205901,DILMA VANA ROUSSEFF,2187
5206206,DILMA VANA ROUSSEFF,7786
5206305,DILMA VANA ROUSSEFF,911
5206404,DILMA VANA ROUSSEFF,5500
5206503,DILMA VANA ROUSSEFF,1262
5206602,DILMA VANA ROUSSEFF,1039
5206701,DILMA VANA ROUSSEFF,799
5206800,DILMA VANA ROUSSEFF,981
5206909,DILMA VANA ROUSSEFF,1020
5207105,DILMA VANA ROUSSEFF,906
5207253,DILMA VANA ROUSSEFF,2745
5207352,DILMA VANA ROUSSEFF,1312
5207402,DILMA VANA ROUSSEFF,2808
5207501,DILMA VANA ROUSSEFF,1209
5207535,DILMA VANA ROUSSEFF,2512
5207600,DILMA VANA ROUSSEFF,2150
5207808,DILMA VANA ROUSSEFF,2710
5207907,DILMA VANA ROUSSEFF,2303
5208004,DILMA VANA ROUSSEFF,23078
5208103,DILMA VANA ROUSSEFF,1724
5208152,DILMA VANA ROUSSEFF,833
5208301,DILMA VANA ROUSSEFF,1609
5208400,DILMA VANA ROUSSEFF,2541
5208509,DILMA VANA ROUSSEFF,1630
5208608,DILMA VANA ROUSSEFF,17620
5208707,DILMA VANA ROUSSEFF,279578
5208806,DILMA VANA ROUSSEFF,7090
5208905,DILMA VANA ROUSSEFF,7843
5209101,DILMA VANA ROUSSEFF,8164
5209150,DILMA VANA ROUSSEFF,1436
5209200,DILMA VANA ROUSSEFF,3659
5209291,DILMA VANA ROUSSEFF,998
5209408,DILMA VANA ROUSSEFF,1322
5209457,DILMA VANA ROUSSEFF,871
5209606,DILMA VANA ROUSSEFF,1273
5209705,DILMA VANA ROUSSEFF,4578
5209804,DILMA VANA ROUSSEFF,1454
5209903,DILMA VANA ROUSSEFF,2659
5209937,DILMA VANA ROUSSEFF,1728
5209952,DILMA VANA ROUSSEFF,4610
5210000,DILMA VANA ROUSSEFF,13116
5210109,DILMA VANA ROUSSEFF,6614
5210158,DILMA VANA ROUSSEFF,1141
5210208,DILMA VANA ROUSSEFF,8924
5210307,DILMA VANA ROUSSEFF,937
5210406,DILMA VANA ROUSSEFF,10304
5210562,DILMA VANA ROUSSEFF,1980
5210604,DILMA VANA ROUSSEFF,2249
5210802,DILMA VANA ROUSSEFF,1305
5210901,DILMA VANA ROUSSEFF,5468
5211008,DILMA VANA ROUSSEFF,2216
5211206,DILMA VANA ROUSSEFF,8906
5211305,DILMA VANA ROUSSEFF,1376
5211404,DILMA VANA ROUSSEFF,2641
5211503,DILMA VANA ROUSSEFF,21024
5211602,DILMA VANA ROUSSEFF,1045
5211701,DILMA VANA ROUSSEFF,2564
5211800,DILMA VANA ROUSSEFF,9716
5211909,DILMA VANA ROUSSEFF,23386
5212006,DILMA VANA ROUSSEFF,1304
5212055,DILMA VANA ROUSSEFF,751
5212105,DILMA VANA ROUSSEFF,1919
5212204,DILMA VANA ROUSSEFF,4379
5212253,DILMA VANA ROUSSEFF,341
5212303,DILMA VANA ROUSSEFF,2152
5212501,DILMA VANA ROUSSEFF,37153
5212600,DILMA VANA ROUSSEFF,657
5212709,DILMA VANA ROUSSEFF,1020
5212808,DILMA VANA ROUSSEFF,3282
5212907,DILMA VANA ROUSSEFF,718
5212956,DILMA VANA ROUSSEFF,1247
5213004,DILMA VANA ROUSSEFF,3573
5213053,DILMA VANA ROUSSEFF,780
5213087,DILMA VANA ROUSSEFF,11700
5213103,DILMA VANA ROUSSEFF,13419
5213400,DILMA VANA ROUSSEFF,567
5213509,DILMA VANA ROUSSEFF,1986
5213707,DILMA VANA ROUSSEFF,2552
5213756,DILMA VANA ROUSSEFF,1932
5213772,DILMA VANA ROUSSEFF,1227
5213806,DILMA VANA ROUSSEFF,12114
5213855,DILMA VANA ROUSSEFF,909
5213905,DILMA VANA ROUSSEFF,1923
5214002,DILMA VANA ROUSSEFF,3537
5214051,DILMA VANA ROUSSEFF,1659
5214101,DILMA VANA ROUSSEFF,1389
5214408,DILMA VANA ROUSSEFF,2323
5214507,DILMA VANA ROUSSEFF,6746
5214606,DILMA VANA ROUSSEFF,12577
5214705,DILMA VANA ROUSSEFF,678
5214804,DILMA VANA ROUSSEFF,700
5214838,DILMA VANA ROUSSEFF,3206
5214861,DILMA VANA ROUSSEFF,2816
5214879,DILMA VANA ROUSSEFF,1055
5214903,DILMA VANA ROUSSEFF,1045
5215009,DILMA VANA ROUSSEFF,2407
5215207,DILMA VANA ROUSSEFF,1307
5215231,DILMA VANA ROUSSEFF,17767
5215256,DILMA VANA ROUSSEFF,1321
5215306,DILMA VANA ROUSSEFF,3801
5215405,DILMA VANA ROUSSEFF,909
5215504,DILMA VANA ROUSSEFF,2261
5215603,DILMA VANA ROUSSEFF,4668
5215652,DILMA VANA ROUSSEFF,1278
5215702,DILMA VANA ROUSSEFF,4788
5215801,DILMA VANA ROUSSEFF,708
5215900,DILMA VANA ROUSSEFF,1099
5216007,DILMA VANA ROUSSEFF,870
5216304,DILMA VANA ROUSSEFF,3188
5216403,DILMA VANA ROUSSEFF,3305
5216452,DILMA VANA ROUSSEFF,1178
5216809,DILMA VANA ROUSSEFF,2484
5216908,DILMA VANA ROUSSEFF,993
5217104,DILMA VANA ROUSSEFF,7446
5217203,DILMA VANA ROUSSEFF,4125
5217302,DILMA VANA ROUSSEFF,5021
5217401,DILMA VANA ROUSSEFF,6722
5217609,DILMA VANA ROUSSEFF,20414
5217708,DILMA VANA ROUSSEFF,5695
5218003,DILMA VANA ROUSSEFF,13457
5218052,DILMA VANA ROUSSEFF,1199
5218102,DILMA VANA ROUSSEFF,1300
5218300,DILMA VANA ROUSSEFF,6816
5218391,DILMA VANA ROUSSEFF,1178
5218508,DILMA VANA ROUSSEFF,11227
5218607,DILMA VANA ROUSSEFF,2941
5218706,DILMA VANA ROUSSEFF,1210
5218789,DILMA VANA ROUSSEFF,856
5218805,DILMA VANA ROUSSEFF,32460
5218904,DILMA VANA ROUSSEFF,4552
5219001,DILMA VANA ROUSSEFF,2850
5219100,DILMA VANA ROUSSEFF,1614
5219209,DILMA VANA ROUSSEFF,883
5219258,DILMA VANA ROUSSEFF,1454
5219308,DILMA VANA ROUSSEFF,12053
5219357,DILMA VANA ROUSSEFF,1163
5219407,DILMA VANA ROUSSEFF,1096
5219456,DILMA VANA ROUSSEFF,1388
5219506,DILMA VANA ROUSSEFF,1114
5219605,DILMA VANA ROUSSEFF,1183
5219704,DILMA VANA ROUSSEFF,3440
5219712,DILMA VANA ROUSSEFF,1547
5219738,DILMA VANA ROUSSEFF,1677
5219753,DILMA VANA ROUSSEFF,14049
5219803,DILMA VANA ROUSSEFF,2695
5219902,DILMA VANA ROUSSEFF,1518
5220009,DILMA VANA ROUSSEFF,2051
5220058,DILMA VANA ROUSSEFF,610
5220108,DILMA VANA ROUSSEFF,6843
5220157,DILMA VANA ROUSSEFF,1460
5220207,DILMA VANA ROUSSEFF,5230
5220264,DILMA VANA ROUSSEFF,1239
5220280,DILMA VANA ROUSSEFF,622
5220405,DILMA VANA ROUSSEFF,5841
5220454,DILMA VANA ROUSSEFF,20514
5220504,DILMA VANA ROUSSEFF,2092
5220603,DILMA VANA ROUSSEFF,5005
5220686,DILMA VANA ROUSSEFF,1582
5220702,DILMA VANA ROUSSEFF,769
5221007,DILMA VANA ROUSSEFF,1196
5221080,DILMA VANA ROUSSEFF,891
5221197,DILMA VANA ROUSSEFF,2240
5221304,DILMA VANA ROUSSEFF,1279
5221403,DILMA VANA ROUSSEFF,26736
5221452,DILMA VANA ROUSSEFF,1089
5221502,DILMA VANA ROUSSEFF,1569
5221551,DILMA VANA ROUSSEFF,1512
5221577,DILMA VANA ROUSSEFF,1245
5221601,DILMA VANA ROUSSEFF,10462
5221700,DILMA VANA ROUSSEFF,3803
5221809,DILMA VANA ROUSSEFF,977
5221858,DILMA VANA ROUSSEFF,25826
5221908,DILMA VANA ROUSSEFF,1017
5222005,DILMA VANA ROUSSEFF,2177
5222054,DILMA VANA ROUSSEFF,2151
5222203,DILMA VANA ROUSSEFF,1236
5222302,DILMA VANA ROUSSEFF,1507
2100055,DILMA VANA ROUSSEFF,32731
2100105,DILMA VANA ROUSSEFF,3348
2100154,DILMA VANA ROUSSEFF,4138
2100204,DILMA VANA ROUSSEFF,8912
2100303,DILMA VANA ROUSSEFF,9455
2100402,DILMA VANA ROUSSEFF,2478
2100436,DILMA VANA ROUSSEFF,8753
2100477,DILMA VANA ROUSSEFF,11630
2100501,DILMA VANA ROUSSEFF,3138
2100550,DILMA VANA ROUSSEFF,2181
2100600,DILMA VANA ROUSSEFF,11051
2100709,DILMA VANA ROUSSEFF,10590
2100808,DILMA VANA ROUSSEFF,6763
2100832,DILMA VANA ROUSSEFF,4597
2100873,DILMA VANA ROUSSEFF,3891
2100907,DILMA VANA ROUSSEFF,14477
2100956,DILMA VANA ROUSSEFF,9164
2101004,DILMA VANA ROUSSEFF,11284
2101103,DILMA VANA ROUSSEFF,5264
2101202,DILMA VANA ROUSSEFF,32879
2101251,DILMA VANA ROUSSEFF,7193
2101301,DILMA VANA ROUSSEFF,6528
2101350,DILMA VANA ROUSSEFF,2273
2101400,DILMA VANA ROUSSEFF,22287
2101509,DILMA VANA ROUSSEFF,7128
2101608,DILMA VANA ROUSSEFF,26845
2101707,DILMA VANA ROUSSEFF,21974
2101731,DILMA VANA ROUSSEFF,3007
2101772,DILMA VANA ROUSSEFF,4111
2101806,DILMA VANA ROUSSEFF,1758
2101905,DILMA VANA ROUSSEFF,7079
2101939,DILMA VANA ROUSSEFF,2642
2101970,DILMA VANA ROUSSEFF,2147
2102002,DILMA VANA ROUSSEFF,13371
2102036,DILMA VANA ROUSSEFF,7093
2102077,DILMA VANA ROUSSEFF,5533
2102101,DILMA VANA ROUSSEFF,12204
2102150,DILMA VANA ROUSSEFF,3461
2102200,DILMA VANA ROUSSEFF,10535
2102309,DILMA VANA ROUSSEFF,8422
2102325,DILMA VANA ROUSSEFF,21448
2102358,DILMA VANA ROUSSEFF,4847
2102374,DILMA VANA ROUSSEFF,3613
2102408,DILMA VANA ROUSSEFF,4269
2102507,DILMA VANA ROUSSEFF,7635
2102556,DILMA VANA ROUSSEFF,5239
2102606,DILMA VANA ROUSSEFF,5678
2102705,DILMA VANA ROUSSEFF,6315
2102754,DILMA VANA ROUSSEFF,4317
2102804,DILMA VANA ROUSSEFF,8049
2102903,DILMA VANA ROUSSEFF,6157
2103000,DILMA VANA ROUSSEFF,56961
2103109,DILMA VANA ROUSSEFF,4480
2103125,DILMA VANA ROUSSEFF,3347
2103158,DILMA VANA ROUSSEFF,3554
2103174,DILMA VANA ROUSSEFF,5212
2103208,DILMA VANA ROUSSEFF,27567
2103257,DILMA VANA ROUSSEFF,4859
2103307,DILMA VANA ROUSSEFF,36291
2103406,DILMA VANA ROUSSEFF,19064
2103505,DILMA VANA ROUSSEFF,12751
2103554,DILMA VANA ROUSSEFF,5417
2103604,DILMA VANA ROUSSEFF,23395
2103703,DILMA VANA ROUSSEFF,12296
2103752,DILMA VANA ROUSSEFF,4559
2103802,DILMA VANA ROUSSEFF,8485
2103901,DILMA VANA ROUSSEFF,4712
2104008,DILMA VANA ROUSSEFF,8058
2104057,DILMA VANA ROUSSEFF,9553
2104073,DILMA VANA ROUSSEFF,2473
2104081,DILMA VANA ROUSSEFF,3393
2104099,DILMA VANA ROUSSEFF,3999
2104107,DILMA VANA ROUSSEFF,5052
2104206,DILMA VANA ROUSSEFF,6740
2104305,DILMA VANA ROUSSEFF,2500
2104404,DILMA VANA ROUSSEFF,6534
2104503,DILMA VANA ROUSSEFF,4059
2104552,DILMA VANA ROUSSEFF,4770
2104602,DILMA VANA ROUSSEFF,6274
